timestamp,elapsed_s,phase,latitude_deg,longitude_deg,gnss_altitude_m,ground_speed_mps,gnss_has_fix,satellites,fix_quality,target_latitude_deg,target_longitude_deg,distance_to_target_m,target_heading_deg,temperature_c,pressure_hpa,humidity_percent,heading_deg,roll_deg,pitch_deg,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_dps,gyro_y_dps,gyro_z_dps,calibration,heading_error_deg,control_mode,left_motor_command_percent,right_motor_command_percent,error
2026-08-03T18:30:11.647,11.686,waiting_for_release,,,,,False,0,0,35.9184062,139.9079523,,,26.2,1012.6098828125,55.4873046875,331.5,5.25,28.6875,0.04,-3.97,8.93,102.0625,-46.0625,-26.0625,55,,,,,
2026-08-03T18:30:12.766,12.805,waiting_for_release,,,,,False,0,0,35.9184062,139.9079523,,,26.2,1012.6098828125,55.4873046875,331.6875,6.875,25.75,0.67,-3.1,8.69,99.5625,-50.6875,-30.0,55,,,,,
2026-08-03T18:30:13.267,13.306,waiting_for_release,,,,,False,0,0,35.9184062,139.9079523,,,26.21,1012.5990234375,55.48828125,12.3125,0.5625,-32.6875,0.41,5.88,9.04,38.375,-6.0,-15.5625,55,,,,,
2026-08-03T18:30:14.386,14.425,waiting_for_release,,,,,False,0,0,35.9184062,139.9079523,,,26.21,1012.5990234375,55.48828125,12.625,0.4375,-33.5625,0.5,5.46,8.5,46.875,6.375,-19.375,55,,,,,
2026-08-03T18:30:14.886,14.925,waiting_for_release,,,,,False,0,0,35.9184062,139.9079523,,,26.21,1012.69890625,55.7041015625,35.125,4.4375,-54.0,0.61,8.48,6.44,-40.75,-19.5625,-9.5625,55,,,,,
2026-08-03T18:30:15.387,15.426,waiting_for_release,,,,,False,0,0,35.9184062,139.9079523,,,26.21,1012.69890625,55.7041015625,39.875,3.1875,-49.4375,0.63,7.98,7.45,-18.125,44.125,-8.75,119,,,,,
2026-08-03T18:30:15.887,15.926,waiting_for_release,,,,,False,,,35.9184062,139.9079523,,,26.22,1012.669453125,55.7626953125,35.9375,-5.6875,-42.75,-1.02,6.7,8.5,-11.5625,36.0625,0.9375,247,,,,,
2026-08-03T18:30:16.388,16.427,waiting_for_release,,,,,False,,,35.9184062,139.9079523,,,26.22,1012.669453125,55.7626953125,40.0,-6.8125,-33.75,-0.51,5.6,9.25,-12.625,-13.3125,-7.4375,247,,,,,
2026-08-03T18:30:16.888,16.927,waiting_for_release,,,,,False,,,35.9184062,139.9079523,,,26.21,1012.752890625,55.8857421875,57.0,-17.4375,-30.1875,-3.44,5.46,8.65,-8.0,-31.25,-25.5625,55,,,,,
2026-08-03T18:30:17.388,17.427,waiting_for_release,,,,,False,,,35.9184062,139.9079523,,,26.21,1012.752890625,55.8857421875,57.5625,-6.375,-27.75,-1.22,4.37,9.17,-12.125,14.8125,25.0,55,,,,,
2026-08-03T18:30:17.889,17.928,waiting_for_release,,,,,False,,,35.9184062,139.9079523,,,26.22,1012.39953125,55.955078125,41.3125,-6.5625,-23.625,-1.04,4.31,9.65,-39.8125,24.125,8.8125,55,,,,,
2026-08-03T18:30:18.389,18.428,waiting_for_release,,,,,False,,,35.9184062,139.9079523,,,26.22,1012.39953125,55.955078125,51.125,-6.6875,-26.9375,-1.6,4.09,8.21,12.375,-5.875,-64.375,55,,,,,
2026-08-03T18:30:18.890,18.929,waiting_for_release,,,,,False,,,35.9184062,139.9079523,,,26.23,1012.1916796875,55.9677734375,61.4375,-5.75,-27.5,0.0,4.8,8.37,-13.75,-23.4375,3.8125,55,,,,,
2026-08-03T18:30:19.390,19.429,waiting_for_release,,,,,False,,,35.9184062,139.9079523,,,26.23,1012.1916796875,55.9677734375,63.5,5.9375,-25.0625,0.9,4.22,8.58,5.5,25.375,-0.5625,55,,,,,
2026-08-03T18:30:19.890,19.929,waiting_for_release,,,,,False,,,35.9184062,139.9079523,,,26.23,1012.029765625,55.9677734375,61.8125,6.5,-25.625,1.52,4.36,8.77,1.1875,-10.75,-6.4375,55,,,,,
2026-08-03T18:30:20.391,20.430,waiting_for_release,,,,,False,,,35.9184062,139.9079523,,,26.23,1012.029765625,55.9677734375,71.0,7.4375,-26.8125,1.09,4.43,8.71,0.875,-4.4375,-4.75,55,,,,,
2026-08-03T18:30:20.891,20.930,waiting_for_release,,,,,False,,,35.9184062,139.9079523,,,26.24,1011.829921875,55.9462890625,71.625,8.875,-26.4375,1.59,4.38,8.82,-6.0625,9.875,-6.25,55,,,,,
2026-08-03T18:30:21.392,21.431,waiting_for_release,,,,,False,,,35.9184062,139.9079523,,,26.24,1011.829921875,55.9462890625,74.6875,7.8125,-25.1875,1.38,3.88,8.87,-6.5,-2.875,-3.375,51,,,,,
2026-08-03T18:30:21.892,21.931,waiting_for_release,,,,,False,,,35.9184062,139.9079523,,,26.24,1011.748984375,55.935546875,83.4375,7.6875,-23.6875,1.38,4.12,8.87,-5.5,-2.0625,-14.6875,51,,,,,
2026-08-03T18:30:22.395,22.434,waiting_for_release,,,,,False,,,35.9184062,139.9079523,,,26.24,1011.748984375,55.935546875,100.9375,3.8125,-23.125,0.91,3.95,9.05,-1.5625,-2.5,-18.125,51,,,,,
2026-08-03T18:30:22.895,22.934,waiting_for_release,,,,,False,,,35.9184062,139.9079523,,,26.26,1011.5385546875,55.9375,120.8125,1.0,-20.0625,-0.07,2.96,8.98,-11.6875,-0.5625,-18.0625,51,,,,,
2026-08-03T18:30:23.395,23.434,waiting_for_release,,,,,False,,,35.9184062,139.9079523,,,26.26,1011.5385546875,55.9375,122.6875,1.0,-10.6875,-0.3,1.84,8.67,-13.375,-41.0625,-36.8125,51,,,,,
2026-08-03T18:30:23.896,23.935,waiting_for_release,,,,,False,,,35.9184062,139.9079523,,,26.26,1011.3685546875,55.9716796875,116.6875,10.75,29.3125,2.35,-5.64,8.35,-88.0,17.0,32.625,51,,,,,
2026-08-03T18:30:24.396,24.435,waiting_for_release,,,,,False,,,35.9184062,139.9079523,,,26.26,1011.3685546875,55.9716796875,105.5,26.25,66.75,3.87,-7.86,3.08,-23.0625,-25.4375,-1.8125,51,,,,,
2026-08-03T18:30:24.897,24.936,waiting_for_release,,,,,False,,,35.9184062,139.9079523,,,26.24,1011.2091796875,56.5029296875,95.3125,25.8125,80.25,3.8,-8.14,1.72,-21.6875,10.625,4.6875,51,,,,,
2026-08-03T18:30:25.397,25.436,waiting_for_release,,,,,False,,,35.9184062,139.9079523,,,26.23,1011.08515625,55.9111328125,96.0625,21.1875,82.5625,2.7,-7.52,0.65,-22.875,32.1875,20.0,51,,,,,
2026-08-03T18:30:25.897,25.936,waiting_for_release,,,,,False,,,35.9184062,139.9079523,,,26.23,1011.08515625,55.9111328125,107.5,19.5,85.875,3.15,-8.22,1.75,3.0,42.1875,-27.625,51,,,,,
2026-08-03T18:30:26.398,26.437,waiting_for_release,,,,,False,,,35.9184062,139.9079523,,,26.2,1010.901640625,55.78125,144.25,29.0625,78.0625,4.5,-7.89,0.74,-16.375,-32.625,-3.8125,51,,,,,
