timestamp,elapsed_s,phase,latitude_deg,longitude_deg,gnss_altitude_m,ground_speed_mps,gnss_has_fix,satellites,fix_quality,target_latitude_deg,target_longitude_deg,distance_to_target_m,target_heading_deg,temperature_c,pressure_hpa,humidity_percent,heading_deg,roll_deg,pitch_deg,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_dps,gyro_y_dps,gyro_z_dps,calibration,heading_error_deg,control_mode,left_motor_command_percent,right_motor_command_percent,distance_m,error
2026-08-06T18:23:55.332,11.579,waiting_for_release,35.91943848333333,139.90934408333334,23.641,0.44756666666666667,True,14,1,35.91912968333333,139.90919718333333,36.79701675048018,,34.3,1008.28484375,54.6875,5.3125,-0.25,-73.1875,-0.71,10.33,3.72,-197.5625,-3.4375,11.5,4,,,,,0.037,
2026-08-06T18:23:56.454,12.697,waiting_for_release,35.91943848333333,139.90934408333334,23.641,0.44756666666666667,True,14,1,35.91912968333333,139.90919718333333,36.79701675048018,,34.31,1008.3007421875,54.7470703125,5.125,0.0,-69.3125,0.31,8.3,4.9,-204.25,-0.4375,13.5625,4,,,,,0.037,
2026-08-06T18:23:56.955,13.198,waiting_for_release,35.91945808333333,139.90937918333333,20.983,0.1028888888888889,True,23,1,35.91912968333333,139.90919718333333,40.02567203482334,,34.29,1008.2689453125,54.189453125,5.8125,0.4375,1.0,1.35,2.01,10.25,20.375,0.6875,-7.875,4,,,,,0.037,
2026-08-06T18:23:58.083,14.326,waiting_for_release,35.91945808333333,139.90937918333333,20.983,0.1028888888888889,True,23,1,35.91912968333333,139.90919718333333,40.02567203482334,,34.3,1008.2769140625,54.0166015625,5.9375,0.375,0.625,-0.07,0.56,8.76,9.75,1.125,0.75,4,,,,,0.037,
2026-08-06T18:23:58.583,14.826,waiting_for_release,35.919457183333336,139.90937908333333,,0.14404444444444445,True,,,35.91912968333333,139.90919718333333,39.93069693637954,,34.3,1008.148203125,53.912109375,9.75,5.875,-22.25,-1.41,3.12,9.44,18.875,-100.625,42.25,4,,,,,0.037,
2026-08-06T18:23:59.084,15.327,waiting_for_release,35.919457183333336,139.90937908333333,,0.14404444444444445,True,,,35.91912968333333,139.90919718333333,39.93069693637954,,34.3,1008.05828125,53.8662109375,8.3125,22.3125,-30.75,1.9,3.31,4.27,15.4375,-60.9375,145.5,5,,,,,0.037,
2026-08-06T18:23:59.584,15.827,waiting_for_release,,,,,False,,,35.91912968333333,139.90919718333333,,,34.3,1008.175546875,53.796875,256.625,15.625,35.0625,-1.49,-4.59,9.73,69.6875,54.8125,3.0,7,,,,,0.037,
2026-08-06T18:24:00.085,16.328,waiting_for_release,,,,,False,,,35.91912968333333,139.90919718333333,,,34.31,1008.128828125,53.76171875,320.1875,-16.75,14.3125,1.79,-0.36,9.52,-7.4375,91.0,-231.4375,7,,,,,0.037,
2026-08-06T18:24:00.585,16.828,waiting_for_release,,,,,False,,,35.91912968333333,139.90919718333333,,,34.29,1008.1516796875,53.759765625,74.25,-21.3125,43.25,-0.32,-6.18,7.24,-10.4375,118.5,-222.125,7,,,,,0.037,
2026-08-06T18:24:01.085,17.328,waiting_for_release,,,,,False,,,35.91912968333333,139.90919718333333,,,34.29,1008.1516796875,53.7138671875,188.875,-8.25,9.125,-7.08,-2.89,9.98,80.75,-153.8125,235.4375,7,,,,,0.037,
