timestamp,elapsed_s,phase,latitude_deg,longitude_deg,gnss_altitude_m,ground_speed_mps,gnss_has_fix,satellites,fix_quality,target_latitude_deg,target_longitude_deg,distance_to_target_m,target_heading_deg,temperature_c,pressure_hpa,humidity_percent,heading_deg,roll_deg,pitch_deg,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_dps,gyro_y_dps,gyro_z_dps,calibration,heading_error_deg,control_mode,left_motor_command_percent,right_motor_command_percent,error
2026-08-06T09:37:00.969,19.84,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.56,1010.478906,57.05371094,99.25,0.8125,8.875,0.11,-1.34,9.32,0.4375,0.375,0.0625,243,,,,,
2026-08-06T09:37:01.470,20.34,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.56,1010.451719,57.13378906,99.25,0.75,8.125,0.06,-1.26,9.31,9.25,0.3125,0.125,243,,,,,
2026-08-06T09:37:01.970,20.841,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.57,1010.459688,57.2265625,99.25,0.75,7.8125,0.08,-1.25,9.37,0.6875,0.3125,0.3125,243,,,,,
2026-08-06T09:37:02.471,21.341,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.56,1010.478906,57.30664063,98.875,0.0625,8.125,-0.11,-1.31,9.4,-2.1875,4.4375,3.5,243,,,,,
2026-08-06T09:37:02.971,21.842,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.58,1010.502891,57.40039063,101.5625,-25,5.875,-4.41,-0.91,8.85,24.0625,73.3125,3.3125,243,,,,,
2026-08-06T09:37:03.472,22.342,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.57,1010.514102,57.37597656,98.4375,-52.6875,-24.9375,-6.71,2.49,4.81,8.25,7.875,8.5,243,,,,,
2026-08-06T09:37:03.972,22.843,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.57,1010.541328,57.36523438,97.875,-59.25,-18.75,-8.09,1.6,4.8,-16.0625,6.5,-13.5,243,,,,,
2026-08-06T09:37:04.472,23.343,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.57,1010.467695,57.30761719,100.0625,-47.1875,20.1875,-6.29,-1.34,5.27,-132.8125,-96.3125,-91.125,243,,,,,
2026-08-06T09:37:04.973,23.843,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.58,1010.483672,57.23925781,97.75,-3.375,82.75,0.05,-8.83,-0.42,-39.6875,-46.375,-18.0625,243,,,,,
2026-08-06T09:37:05.473,24.344,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.58,1010.448477,57.23925781,92.0625,0.6875,89.1875,0.21,-9.26,-0.36,0.75,-0.1875,1.9375,243,,,,,
2026-08-06T09:37:05.974,24.844,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.58,1010.502891,57.26269531,92.375,0.5,89.625,0.05,-9.27,-0.15,1.0625,0,0.625,243,,,,,
2026-08-06T09:37:06.474,25.345,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.39,1010.186523,57.296875,92.875,0.5,89.6875,0.09,-9.28,-0.07,0.1875,0.3125,0,243,,,,,
2026-08-06T09:37:06.975,25.845,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.58,1010.421289,57.36621094,92.875,0.4375,89.8125,0.04,-9.27,-0.1,-0.5,0.25,-0.0625,243,,,,,
2026-08-06T09:37:07.475,26.346,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.58,1010.456484,57.43457031,92.75,0.4375,89.375,-0.11,-8.84,1.02,12.6875,0.1875,-1.6875,243,,,,,
2026-08-06T09:37:07.976,26.846,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.58,1010.429258,57.4921875,80.0625,9.8125,-73.4375,-0.57,5.89,-0.79,577.1875,-36.1875,44.5625,243,,,,,
2026-08-06T09:37:08.476,27.346,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.58,1010.502891,57.515625,90.375,1.125,-133.25,0.6,7.29,-6.9,13.125,-0.125,-1.1875,51,,,,,
2026-08-06T09:37:08.976,27.847,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.59,1010.49168,57.42480469,279.5625,1.75,-137.0625,0.49,6.9,-7.33,11.25,0.3125,-0.3125,51,,,,,
2026-08-06T09:37:09.477,28.347,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.59,1010.518867,57.45898438,285,1.875,-140.625,0.56,6.19,-7.57,5.8125,0.3125,-0.5,183,,,,,
2026-08-06T09:37:09.977,28.848,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.58,1010.456484,57.7109375,287.4375,2.0625,-141.6875,0.61,6.09,-7.71,1.0625,0.875,0.6875,183,,,,,
2026-08-06T09:37:10.478,29.348,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.59,1010.49168,57.71191406,111.3125,-1,-94.875,1.8,12.94,-2.59,-206.3125,-61.3125,-14.25,247,,,,,
2026-08-06T09:37:10.978,29.849,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.59,1010.445547,57.88574219,162.5,-28.25,-78.125,-10.12,3.34,3.71,-67.1875,63.25,-92.5,183,,,,,
2026-08-06T09:37:11.478,30.349,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.59,1010.355586,58.47070313,157.875,-47.625,-96.3125,-6.19,5.9,4.42,58.0625,-84.9375,-60.25,183,,,,,
2026-08-06T09:37:11.979,30.849,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.59,1010.410039,59.29785156,161.125,-18.0625,-105.875,-6.34,8.81,6.89,-72.8125,160.3125,26.5625,247,,,,,
2026-08-06T09:37:12.479,31.35,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.57,1010.331641,59.69726563,107.8125,-0.5625,-82.75,6.52,11.25,6.66,-69.875,-167.375,38.5,183,,,,,
2026-08-06T09:37:12.980,31.85,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.58,1010.394063,59.92871094,101.75,5.5625,-70.9375,2.9,12.02,12.16,13.4375,223.4375,-15.8125,183,,,,,
2026-08-06T09:37:13.480,32.351,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.58,1010.339648,60.26171875,86.125,-1.5625,-68.6875,3.45,11.9,10.7,-76.75,-221.125,-27.75,119,,,,,
2026-08-06T09:37:13.981,32.851,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.59,1010.328398,60.296875,38.1875,70.0625,-93.8125,-0.91,4.48,1.23,88.8125,133.3125,167.4375,247,,,,,
2026-08-06T09:37:14.481,33.352,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.59,1010.355586,60.43457031,31.75,3.25,-93.6875,8.87,19.06,-3.44,194.3125,-149.25,-428.125,119,,,,,
2026-08-06T09:37:14.981,33.852,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.59,1010.246758,60.57324219,213.8125,-64.0625,18.6875,-3.29,5.11,8.81,191.0625,-86.6875,73.5,183,,,,,
2026-08-06T09:37:15.482,34.352,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.59,1010.382813,60.46972656,98.125,44,-94.1875,4.4,13.84,-0.89,154.3125,16.875,318.6875,183,,,,,
2026-08-06T09:37:15.982,34.853,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.61,1010.278984,60.32226563,294.875,44.8125,60,5.65,-3.99,7.23,228.1875,11.375,-11.5625,119,,,,,
2026-08-06T09:37:16.483,35.353,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.6,1010.317461,60.20605469,8.625,1.5,-88,2.3,13.72,0.13,68.6875,-96.5,-226.25,183,,,,,
2026-08-06T09:37:16.983,35.854,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.6,1010.344688,60.12597656,234.3125,-64.6875,79.25,-3.99,0.41,3.05,253.25,75.375,-86.125,247,,,,,
2026-08-06T09:37:17.484,36.354,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.6,1010.317461,60.30957031,245.6875,-50.625,-149.625,-11.56,3.41,-7.08,-174.375,151.375,336.6875,247,,,,,
2026-08-06T09:37:17.984,36.854,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.6,1010.32543,60.34570313,28.0625,71.6875,44.5,3.84,3.39,4.57,-14.875,25.25,290.5625,247,,,,,
2026-08-06T09:37:18.484,37.355,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.6,1010.352656,60.25390625,305.75,55,21.875,11.54,-2.33,10.57,215.6875,-11,-147.4375,183,,,,,
2026-08-06T09:37:18.985,37.855,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.61,1010.278984,60.21875,75.8125,-34.125,-117.8125,-2.72,6.23,-3.03,98.6875,-150.25,-232.1875,183,,,,,
2026-08-06T09:37:19.485,38.356,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.6,1010.344688,60.35546875,246.1875,-61.125,75.1875,-10.3,0.4,5.73,122.8125,95.4375,132,247,,,,,
2026-08-06T09:37:19.986,38.856,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.61,1010.333438,60.70117188,117.625,29.6875,-88.875,2.35,9.54,-0.3,-21.3125,37.5625,305.5,247,,,,,
2026-08-06T09:37:20.486,39.357,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.6,1010.32543,60.83886719,338.125,34.0625,78.5,2.6,-6.11,5.67,129.0625,-99.0625,84.125,247,,,,,
2026-08-06T09:37:20.987,39.857,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.62,1010.349375,60.75976563,342.5,27.0625,-53.9375,8.52,8.44,6.98,124.9375,0.875,-251.1875,183,,,,,
2026-08-06T09:37:21.487,40.357,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.61,1010.286992,60.78320313,128.1875,-67.375,-62.25,-1.73,7.16,1.06,171.25,-52.625,-188.9375,183,,,,,
2026-08-06T09:37:21.987,40.858,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.62,1010.376602,60.69140625,218.625,-73.3125,-94.25,-13.95,4.92,2.76,62.3125,2.1875,294.625,247,,,,,
2026-08-06T09:37:22.488,41.358,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.62,1010.294961,60.6796875,62.375,78,-63.6875,5.78,4.68,-0.07,-25.4375,9.9375,228.9375,247,,,,,
2026-08-06T09:37:22.988,41.859,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.62,1010.30293,60.79589844,317.8125,17.875,48.4375,-0.23,-8.53,13.5,262.75,-44.5625,26.5,247,,,,,
2026-08-06T09:37:23.489,42.359,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.61,1010.31418,60.63378906,354.6875,3.0625,-98.875,4.48,7.87,-0.48,213.1875,-148.8125,-242.25,183,,,,,
2026-08-06T09:37:23.989,42.86,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.6,1010.271016,60.71289063,183.8125,-53.1875,15.5,-6.87,3.68,6.36,88.8125,-92.3125,-123.0625,247,,,,,
2026-08-06T09:37:24.490,43.36,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.61,1010.450273,60.875,212,-8.5,-21.3125,0.34,5.58,12.32,106.1875,-63.8125,100.5,247,,,,,
2026-08-06T09:37:24.990,43.86,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.61,1010.306211,61.390625,52.625,47.4375,51.3125,4.9,0.59,4.56,83.0625,-49.125,262.625,247,,,,,
2026-08-06T09:37:25.490,44.361,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.61,1010.387852,61.70019531,316.6875,18.25,29.1875,2.05,-5,15.02,255.0625,-197.3125,-39.125,247,,,,,
2026-08-06T09:37:25.991,44.861,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.61,1010.333438,61.5859375,187,-22.125,-153,-0.66,3.88,-4.36,148.9375,-135.6875,-102.0625,247,,,,,
2026-08-06T09:37:26.491,45.362,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.61,1010.341406,61.61035156,224.5,-66.125,109,-9.28,-1.08,0.18,142.8125,-48.3125,-25.5,247,,,,,
2026-08-06T09:37:26.992,45.862,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.6,1010.317461,61.61914063,228.1875,-77.0625,-61.5625,-12.23,1.77,0.78,-52.9375,-26.8125,19.5625,247,,,,,
2026-08-06T09:37:27.492,46.363,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.6,1010.371875,61.59570313,144,-32.625,-87.5,-6.01,3.93,-2.03,-115.5,65.8125,46.625,247,,,,,
2026-08-06T09:37:27.993,46.863,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.31,1009.894883,61.38476563,69.9375,-22.625,-41.875,-6.46,2.18,12.39,80.6875,-15.125,257.375,247,,,,,
2026-08-06T09:37:28.493,47.364,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.62,1010.349375,61.41503906,335.8125,32.0625,-46.5,10.72,3.23,9.37,63.125,37.25,-48.6875,247,,,,,
2026-08-06T09:37:28.994,47.864,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.61,1010.278984,61.26464844,123.4375,-71.4375,73.0625,-5.89,-4.28,7.68,149.875,-89.0625,-173.4375,247,,,,,
2026-08-06T09:37:29.494,48.364,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.61,1010.415078,61.06933594,144.5625,16,-10.625,0.39,1.39,14.19,230.125,-227.3125,241.25,247,,,,,
2026-08-06T09:37:29.994,48.865,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.62,1010.294961,61.03613281,4.3125,36.6875,88.75,0.15,-5.83,5,88.625,-85.625,145.0625,247,,,,,
2026-08-06T09:37:30.495,49.365,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.61,1010.333438,60.78222656,329.9375,21.25,-33,10.47,2.13,10.04,252.625,92.75,-313.375,183,,,,,
2026-08-06T09:37:30.995,49.866,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.61,1010.333438,60.65527344,124.6875,-67,70.4375,-2.64,-0.62,6.34,86.4375,39.8125,-198.3125,247,,,,,
2026-08-06T09:37:31.496,50.366,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.62,1010.376602,60.63378906,166.8125,-27.625,3,-7.99,-0.92,11.75,105.3125,-226.9375,191.1875,247,,,,,
2026-08-06T09:37:31.996,50.867,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.62,1010.322188,60.63378906,67.6875,77.1875,-45.1875,4.11,1.11,3.2,98.6875,-165.0625,173.125,247,,,,,
2026-08-06T09:37:32.497,51.367,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.63,1010.338477,60.70410156,299.8125,51.6875,84.375,7.21,-10.82,5.01,254.75,-35.125,-35.125,183,,,,,
2026-08-06T09:37:32.997,51.867,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.63,1010.31125,60.83007813,24.9375,-32.4375,-79,-2.38,10.87,3.67,105.75,46.25,-289.1875,183,,,,,
2026-08-06T09:37:33.497,52.368,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.63,1010.292031,60.90039063,139.9375,-55.4375,94.75,-5.21,-5.89,5.8,130.375,-63.625,-125.125,247,,,,,
2026-08-06T09:37:33.998,52.868,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.63,1010.365664,60.86523438,151.4375,20.8125,-0.4375,0.07,0.08,12.01,182.1875,-208.5625,136.5,247,,,,,
2026-08-06T09:37:34.498,53.369,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.62,1010.30293,60.91113281,50.9375,67.8125,105.625,3.82,-2.85,3.68,113.6875,-130.5625,69.625,247,,,,,
2026-08-06T09:37:34.999,53.869,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.63,1010.365664,60.99121094,333.0625,39.1875,-10.25,13.22,-3.31,9.63,172.25,255.125,-175.5,183,,,,,
2026-08-06T09:37:35.499,54.37,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.63,1010.319219,60.8203125,89,-78.75,80.25,-4.91,2.02,3.59,96.5625,88.625,-227.75,183,,,,,
2026-08-06T09:37:36.000,54.87,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.63,1010.338477,60.83007813,-5.8125,-40.25,18.75,-10.46,-4.8,12.65,232.8125,-162.5625,128.9375,247,,,,,
2026-08-06T09:37:36.500,55.37,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.64,1010.327227,60.84277344,76.8125,65.9375,-79.5625,2.47,6.23,4,177.5,-144.4375,197.3125,247,,,,,
2026-08-06T09:37:37.000,55.871,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.64,1010.327227,60.9921875,305.875,51.75,72.875,6.17,-7.67,5.37,190.1875,57.1875,-15.875,183,,,,,
2026-08-06T09:37:37.501,56.371,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.62,1010.357383,61.26660156,367.5,7.125,-61.875,5.37,10.02,4.83,95.125,-17.9375,-308.8125,247,,,,,
2026-08-06T09:37:38.001,56.872,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.63,1010.319219,61.49707031,144.8125,-46.9375,59.5,-3.34,-2.56,7.08,101.3125,30.875,-148,247,,,,,
2026-08-06T09:37:38.502,57.372,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.64,1010.327227,61.48632813,154.25,-25.25,-37.3125,-10.96,8.07,10.91,175.0625,-65.625,332.3125,247,,,,,
2026-08-06T09:37:39.002,57.873,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.64,1010.327227,61.359375,340.9375,60.6875,109.25,4.12,-0.48,1.2,112.5,-62.25,157.875,119,,,,,
2026-08-06T09:37:39.503,58.373,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.64,1010.327227,61.33691406,286.5625,56.9375,-8.25,12.26,-2.38,8.52,177.5625,31.375,-221.0625,183,,,,,
2026-08-06T09:37:40.003,58.874,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.63,1010.319219,61.2109375,76.0625,-57.6875,-54.375,-4.33,2.28,2.44,-8.75,-43.8125,-284.8125,247,,,,,
2026-08-06T09:37:40.503,59.374,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.63,1010.31125,61.19726563,172.125,-41.875,30.25,-5.87,-3.3,11.15,232.8125,-2.3125,103.375,247,,,,,
2026-08-06T09:37:41.004,59.874,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.64,1010.272773,61.33691406,82.5,60.4375,-44.1875,3.6,5.74,5.4,43.0625,-101.3125,329.5625,183,,,,,
2026-08-06T09:37:41.504,60.375,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.63,1010.319219,61.41699219,328,45.625,81.5625,5.09,-7.07,5.57,183.125,-16.25,-46,183,,,,,
2026-08-06T09:37:42.005,60.875,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.63,1010.346445,61.37109375,42.375,-10.3125,-66.625,2.19,11.25,2.77,79.4375,-33.1875,-235.5625,247,,,,,
2026-08-06T09:37:42.505,61.376,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.63,1010.346445,61.41699219,170.25,-55.4375,32.625,-2.7,0.3,5.81,46,-69.375,-91.9375,247,,,,,
2026-08-06T09:37:43.006,61.876,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.64,1010.354453,61.40527344,140.6875,17.5,-41.0625,1.96,10.06,9.49,142.8125,-67.125,327,247,,,,,
2026-08-06T09:37:43.506,62.377,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.64,1010.327227,61.34863281,4.5,62.0625,83.625,4.97,-0.51,3.19,102.0625,-75.4375,177,183,,,,,
2026-08-06T09:37:44.006,62.877,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.64,1010.362461,61.29199219,301,47.5625,-0.8125,9.44,-1.65,8.48,207.4375,-12.25,-198.5625,247,,,,,
2026-08-06T09:37:44.507,63.377,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.64,1010.327227,61.22167969,56.6875,-20.75,-85.25,-1.66,10.79,0.52,76.5,-167.25,-186.8125,247,,,,,
2026-08-06T09:37:45.007,63.878,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.65,1010.343203,61.19042969,193.3125,-49.3125,33,-6.37,-1.43,6.53,61.125,-36.4375,-58.875,183,,,,,
2026-08-06T09:37:45.508,64.378,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.64,1010.362461,61.234375,157.75,8.375,-23.625,-2.05,5.26,9.97,17.75,-133.0625,271.8125,247,,,,,
2026-08-06T09:37:46.008,64.879,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.63,1010.365664,61.35839844,10.1875,50.125,36.75,4.17,0.65,6.34,48.125,-66.6875,241.875,247,,,,,
2026-08-06T09:37:46.509,65.379,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.64,1010.327227,61.34863281,279.75,21.125,30.625,0.74,-3.95,10.12,173.4375,-75.375,18.1875,247,,,,,
2026-08-06T09:37:47.009,65.88,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.64,1010.3,61.15332031,355.875,-4.25,-47.25,2.83,8.92,8.23,21.1875,-76,-329.875,183,,,,,
2026-08-06T09:37:47.509,66.38,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.65,1010.343203,61.04101563,124.375,-36.125,14.75,-1.65,0.36,6.74,59.9375,-77.3125,-239.5625,183,,,,,
2026-08-06T09:37:48.010,66.88,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.65,1010.37043,61.06347656,202.1875,-2.6875,10.375,2.6,-1.29,9.8,158.5,38.6875,-79.9375,183,,,,,
2026-08-06T09:37:48.510,67.381,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.65,1010.37043,61.06347656,127.5,29.75,-65.3125,0.29,10.71,4.17,173.875,125.125,184.3125,247,,,,,
2026-08-06T09:37:49.011,67.881,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.65,1010.343203,61.05175781,332.875,30.4375,25.4375,1.91,-0.26,8.97,122,38.625,159.8125,247,,,,,
2026-08-06T09:37:49.511,68.382,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.65,1010.397656,61.02929688,313.875,18.25,-41.0625,6.9,5.31,10.87,37.4375,-15.125,-181.3125,247,,,,,
2026-08-06T09:37:50.012,68.882,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.65,1010.315977,60.97167969,81.3125,-41.4375,-36.0625,-1.61,6.14,5.45,17.6875,-87.1875,-272.6875,183,,,,,
2026-08-06T09:37:50.512,69.383,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.65,1010.315977,61.04101563,174.5625,-19,4.375,-0.83,-0.29,12.53,122.8125,-19.5625,-86.9375,183,,,,,
2026-08-06T09:37:51.013,69.883,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.65,1010.343203,61.01757813,124.8125,25.375,-48.3125,0.47,8.85,7.21,79.8125,29.8125,245.1875,247,,,,,
2026-08-06T09:37:51.513,70.383,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.65,1010.315977,61.00585938,359.375,44.125,29.25,0.72,0.01,3.73,40.9375,33.9375,213.4375,183,,,,,
2026-08-06T09:37:52.013,70.884,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.65,1010.323984,60.92578125,315.3125,17.5625,-28.3125,7.68,2.41,9.26,192,11.4375,-131.6875,247,,,,,
2026-08-06T09:37:52.514,71.384,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.65,1010.296758,60.89160156,78.625,-52.9375,-37.625,-3.94,5,5.74,28.4375,-80.1875,-254.6875,247,,,,,
2026-08-06T09:37:53.014,71.885,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.66,1010.304766,60.89160156,185.9375,-10.875,18.9375,0.32,-3.57,13.73,174,-41.8125,-100.875,247,,,,,
2026-08-06T09:37:53.515,72.385,waiting_for_release,,,,,FALSE,,,35.9184062,139.9079523,,,31.65,1010.37043,60.90332031,137.125,32,-39.75,1.55,7.4,10.87,102.8125,35.25,394.4375,247,,,,,
